-0.036,-0.0005,0.45300000000000007
-0.0355,0.0005,0.45300000000000007
-0.034999999999999996,-0.0005,0.454
-0.0355,-0.0,0.45199999999999996
-0.034999999999999996,-0.002,0.45300000000000007
-0.034999999999999996,0.0005,0.45300000000000007
-0.0365,0.0,0.45300000000000007
-0.036,0.0005,0.45250000000000007
-0.034,-0.002,0.45199999999999996
-0.0355,-0.0005,0.45300000000000007
-0.036,0.0015,0.45300000000000007
-0.034999999999999996,-0.0005,0.4535
-0.034499999999999996,-0.002,0.45199999999999996
-0.037,-0.0005,0.45199999999999996
-0.0365,0.0035000000000000005,0.4465
-0.037,-0.0,0.46399999999999997
-0.0355,-0.002,0.47450000000000003
-0.038000000000000006,0.0015,0.4625
-0.03950000000000001,-0.0005,0.47750000000000004
-0.037,0.0005,0.4615
-0.0305,-0.0085,0.4570000000000001
-0.045000000000000005,-0.0015,0.477
-0.042,-0.014000000000000002,0.45250000000000007
-0.04050000000000001,-0.004,0.45300000000000007
-0.022500000000000003,-0.025500000000000002,0.45199999999999996
-0.0315,-0.014000000000000002,0.45300000000000007
-0.14850000000000002,-0.051500000000000004,0.4575
0.011500000000000002,0.012,0.4515
-0.034,-0.025,0.45
-0.043000000000000003,0.0015,0.45300000000000007
0.009500000000000001,0.071,0.45250000000000007
-0.1045,-0.049,0.4565000000000001
0.016,0.043500000000000004,0.455
-0.136,-0.028000000000000004,0.458
0.026500000000000003,-0.0105,0.4505
-0.13899999999999998,-0.036,0.4575
-0.236,-0.096,0.4625
-0.131,-0.07650000000000001,0.4555
-0.09150000000000001,-0.015,0.4565000000000001
0.07600000000000001,0.03950000000000001,0.44500000000000006
-0.0415,-0.004,0.45199999999999996
0.08750000000000001,0.0425,0.447
-0.06999999999999999,-0.007000000000000001,0.454
0.0605,0.037500000000000006,0.447
-0.054000000000000006,0.001,0.45300000000000007
-0.143,-0.04000000000000001,0.45300000000000007
-0.037500000000000006,-0.0035000000000000005,0.45250000000000007
-0.1025,-0.031,0.45599999999999996
0.053000000000000005,0.043500000000000004,0.4495
-0.0495,0.011500000000000002,0.45199999999999996
0.058499999999999996,0.062,0.4475
-0.028000000000000004,0.025500000000000002,0.4555
-0.1335,-0.026000000000000002,0.4570000000000001
-0.0715,0.22050000000000003,0.454
-0.045000000000000005,0.004,0.454
-0.048,-0.07750000000000001,0.45999999999999996
-0.048,0.004,0.44850000000000007
-0.034499999999999996,-0.0015,0.4515
-0.022000000000000002,0.0015,0.4555
-0.032,0.017499999999999998,0.5519999999999999
-0.043000000000000003,-0.0085,0.7375
-0.06949999999999999,-0.0155,0.8160000000000001
-0.03950000000000001,-0.006,0.4535
-0.037,-0.0305,0.5820000000000001
-0.058499999999999996,0.0205,0.782
-0.0685,0.024,0.647
-0.062,0.0325,0.513
-0.0725,-0.002,0.43250000000000005
-0.03950000000000001,0.0295,0.561
-0.020000000000000004,0.013000000000000001,0.3315
-0.031,0.028999999999999998,0.5900000000000001
-0.068,0.0045,0.09100000000000001
-0.199,-0.067,0.196
-0.0725,-0.008,0.35750000000000004
-0.1255,0.009,0.6495000000000001
-0.1105,-0.012,0.1375
-0.1515,-0.041,0.96
-0.0625,0.09250000000000001,0.6605000000000001
-0.044000000000000004,0.014000000000000002,0.07700000000000001
-0.08850000000000001,0.04000000000000001,0.6815000000000001
-0.048,0.0595,0.641
-0.07850000000000001,-0.0105,0.41100000000000003
-0.057499999999999996,0.044000000000000004,0.328
-0.06,0.025500000000000002,0.522
-0.028999999999999998,-0.045500000000000006,0.40549999999999997
-0.051000000000000004,0.0315,0.4305
-0.0505,0.0055000000000000005,0.124
-0.07900000000000001,0.0365,0.5670000000000001
-0.0635,-0.003,0.5755
-0.036,0.07500000000000001,0.5685
-0.118,0.0305,0.7475
-0.0615,-0.014000000000000002,0.35450000000000004
-0.1355,0.027000000000000003,0.5935
-0.04650000000000001,0.004,0.45199999999999996
-0.042,0.0015,0.45300000000000007
-0.0415,-0.0,0.45300000000000007
-0.0415,-0.0,0.45250000000000007
-0.0425,-0.0005,0.4515
-0.04000000000000001,-0.0,0.4535
-0.04000000000000001,-0.001,0.4535
-0.03950000000000001,-0.0,0.4545
-0.03900000000000001,0.002,0.45250000000000007
-0.043500000000000004,-0.002,0.45300000000000007
-0.042,-0.002,0.45300000000000007
-0.04000000000000001,-0.0005,0.4535
-0.042,-0.001,0.451
-0.043000000000000003,-0.0015,0.45300000000000007
-0.041,-0.0005,0.4535
-0.0415,-0.0,0.45250000000000007
-0.042,-0.0005,0.45199999999999996
-0.0415,-0.0005,0.4535
-0.041,-0.0005,0.4535
-0.04050000000000001,-0.0005,0.45250000000000007
-0.042,-0.0005,0.454
-0.03950000000000001,-0.001,0.4545
-0.041,-0.001,0.45300000000000007
-0.044000000000000004,0.0005,0.45300000000000007
-0.0425,0.0025000000000000005,0.455
-0.042,-0.0,0.45250000000000007
-0.041,-0.001,0.454
-0.03900000000000001,0.001,0.45199999999999996
-0.03950000000000001,0.0015,0.45250000000000007
-0.041,-0.001,0.45250000000000007
-0.04050000000000001,-0.0005,0.45199999999999996
-0.03900000000000001,-0.0035000000000000005,0.45250000000000007
-0.032,0.0015,0.454
-0.043000000000000003,0.005000000000000001,0.45300000000000007
-0.04050000000000001,-0.0005,0.455
-0.0605,-0.0485,0.43550000000000005
0.03,-0.010000000000000002,0.44900000000000007
-0.11699999999999999,-0.018,0.455
-0.17500000000000002,-0.022000000000000002,0.459
-0.038500000000000006,-0.002,0.45300000000000007
-0.03900000000000001,0.0,0.4535
-0.045500000000000006,-0.0005,0.45250000000000007
-0.0425,0.0025000000000000005,0.45250000000000007
-0.038500000000000006,0.0025000000000000005,0.454
-0.04050000000000001,-0.0,0.45250000000000007
-0.042,0.0005,0.4545
-0.03950000000000001,-0.0005,0.454
-0.03900000000000001,0.0,0.4535
-0.04000000000000001,-0.0005,0.4535
-0.042,0.0005,0.45300000000000007
-0.043000000000000003,-0.0005,0.4505
-0.04050000000000001,-0.0005,0.45300000000000007
-0.0415,-0.0015,0.45250000000000007
-0.041,-0.0005,0.4555
-0.0415,0.0005,0.45250000000000007
-0.042,-0.0005,0.45250000000000007
-0.041,-0.001,0.454
-0.0415,-0.0005,0.4535
-0.04050000000000001,-0.0,0.45300000000000007
-0.03950000000000001,-0.0015,0.45300000000000007
-0.04050000000000001,-0.0015,0.4515
-0.041,-0.0015,0.4545
-0.041,-0.001,0.45199999999999996
-0.04050000000000001,-0.0005,0.45300000000000007
-0.04000000000000001,0.0005,0.4535
-0.042,-0.0,0.45300000000000007
-0.04050000000000001,-0.0005,0.45300000000000007
-0.0415,-0.0005,0.4535
-0.041,-0.001,0.4535
-0.0415,-0.0015,0.4535
-0.04050000000000001,-0.0005,0.4535
-0.041,-0.001,0.45250000000000007
-0.0415,-0.0015,0.4515
-0.049,-0.037,0.451
-0.027500000000000004,0.03900000000000001,0.45599999999999996
-0.044500000000000005,-0.008,0.45250000000000007
-0.033,0.0,0.4535
-0.015,-0.016,0.45199999999999996
-0.09250000000000001,0.027500000000000004,0.4545
-0.001,-0.0105,0.44800000000000006
-0.0315,-0.0035000000000000005,0.4535
-0.03900000000000001,0.002,0.4515
-0.044000000000000004,-0.0035000000000000005,0.45250000000000007
-0.038000000000000006,-0.0205,0.4565000000000001
-0.30400000000000005,0.038500000000000006,0.4555
0.034999999999999996,0.1045,0.451
-0.042,-0.0015,0.45300000000000007
-0.044000000000000004,-0.0015,0.45199999999999996
-0.044500000000000005,0.0025000000000000005,0.45250000000000007
0.30950000000000005,0.019000000000000003,0.4415
-0.032,-0.008,0.454
0.24500000000000002,-0.021,0.4385
